slot,arm,luna_side,terminal_cause,luna_outcome,player_turns,requests,luna_turns,tokens,backend_seconds,core_damage,heuristic_core_damage
MATCH-091,strict,red,TEAM_ELIMINATION,loss,7,3,3,45,0.28410540003096685,0,0
MATCH-091,bounded,red,TEAM_ELIMINATION,loss,7,3,3,45,0.2891597999841906,0,0
MATCH-091,stepwise,red,CORE_DESTRUCTION,loss,9,14,4,210,1.2120452000526711,0,30
MATCH-092,bounded,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.3011496000108309,0,30
MATCH-092,stepwise,blue,CORE_DESTRUCTION,loss,6,11,3,165,0.9650922999717295,0,30
MATCH-092,strict,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.3031070999568328,0,30
MATCH-093,stepwise,red,CORE_DESTRUCTION,loss,9,14,4,210,1.2131843001116067,0,30
MATCH-093,strict,red,TEAM_ELIMINATION,loss,7,3,3,45,0.2644488000078127,0,0
MATCH-093,bounded,red,TEAM_ELIMINATION,loss,7,3,3,45,0.2605191999464296,0,0
MATCH-094,strict,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.32813009998062626,0,30
MATCH-094,bounded,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.333464199968148,0,30
MATCH-094,stepwise,blue,CORE_DESTRUCTION,loss,6,11,3,165,0.9367030999273993,0,30
MATCH-095,bounded,red,TEAM_ELIMINATION,loss,7,3,3,45,0.25706350000109524,0,0
MATCH-095,stepwise,red,CORE_DESTRUCTION,loss,9,14,4,210,1.2234190000453964,0,30
MATCH-095,strict,red,TEAM_ELIMINATION,loss,7,3,3,45,0.2577778000268154,0,0
MATCH-096,stepwise,blue,CORE_DESTRUCTION,loss,6,11,3,165,0.9803830999881029,0,30
MATCH-096,strict,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.30354180006543174,0,30
MATCH-096,bounded,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.31563249992905185,0,30
MATCH-097,strict,red,TEAM_ELIMINATION,loss,7,3,3,45,0.2622245000093244,0,0
MATCH-097,bounded,red,TEAM_ELIMINATION,loss,7,3,3,45,0.24936909996904433,0,0
MATCH-097,stepwise,red,CORE_DESTRUCTION,loss,9,14,4,210,1.2126915999688208,0,30
MATCH-098,bounded,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.32434599997941405,0,30
MATCH-098,stepwise,blue,CORE_DESTRUCTION,loss,6,11,3,165,0.9902819999260828,0,30
MATCH-098,strict,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.31262739992234856,0,30
MATCH-099,stepwise,red,CORE_DESTRUCTION,loss,9,14,4,210,1.1869931999826804,0,30
MATCH-099,strict,red,TEAM_ELIMINATION,loss,7,3,3,45,0.24747619999106973,0,0
MATCH-099,bounded,red,TEAM_ELIMINATION,loss,7,3,3,45,0.2572948000160977,0,0
MATCH-100,strict,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.306398399930913,0,30
MATCH-100,bounded,blue,CORE_DESTRUCTION,loss,6,3,3,45,0.31481150002218783,0,30
MATCH-100,stepwise,blue,CORE_DESTRUCTION,loss,6,11,3,165,0.982247699983418,0,30
